id,row,col,x,y
58_1,58,1,1,58
58_2,58,2,2,58
58_3,58,3,3,58
58_4,58,4,4,58
58_5,58,5,5,58
58_6,58,6,6,58
58_7,58,7,7,58
58_8,58,8,8,58
58_9,58,9,9,58
58_10,58,10,10,58
58_11,58,11,11,58
58_12,58,12,12,58
58_13,58,13,13,58
58_14,58,14,14,58
58_15,58,15,15,58
58_16,58,16,16,58
58_17,58,17,17,58
58_18,58,18,18,58
58_19,58,19,19,58
58_20,58,20,20,58
58_21,58,21,21,58
58_22,58,22,22,58
58_23,58,23,23,58
58_24,58,24,24,58
58_25,58,25,25,58
58_26,58,26,26,58
58_27,58,27,27,58
58_28,58,28,28,58
58_29,58,29,29,58
58_30,58,30,30,58
58_31,58,31,31,58
58_32,58,32,32,58
58_33,58,33,33,58
58_34,58,34,34,58
58_35,58,35,35,58
58_36,58,36,36,58
58_37,58,37,37,58
58_38,58,38,38,58
58_39,58,39,39,58
58_40,58,40,40,58
58_41,58,41,41,58
58_42,58,42,42,58
58_43,58,43,43,58
58_44,58,44,44,58
58_45,58,45,45,58
58_46,58,46,46,58
58_47,58,47,47,58
58_48,58,48,48,58
58_49,58,49,49,58
58_50,58,50,50,58
58_51,58,51,51,58
58_52,58,52,52,58
58_53,58,53,53,58
58_54,58,54,54,58
58_55,58,55,55,58
58_56,58,56,56,58
58_57,58,57,57,58
58_58,58,58,58,58
58_59,58,59,59,58
58_60,58,60,60,58
58_61,58,61,61,58
58_62,58,62,62,58
58_63,58,63,63,58
58_64,58,64,64,58
58_65,58,65,65,58
58_66,58,66,66,58
58_67,58,67,67,58
58_68,58,68,68,58
58_69,58,69,69,58
58_70,58,70,70,58
58_71,58,71,71,58
58_72,58,72,72,58
58_73,58,73,73,58
58_74,58,74,74,58
58_75,58,75,75,58
58_76,58,76,76,58
58_77,58,77,77,58
58_78,58,78,78,58
